value,timestamp
0.3827004888874213,2021-07-01 00:00:00
0.2978697626021787,2021-07-01 00:30:00
0.5246667869326956,2021-07-01 01:00:00
0.4762644944872068,2021-07-01 01:30:00
0.7183428170783417,2021-07-01 02:00:00
0.7885664902732905,2021-07-01 02:30:00
0.8146787894495174,2021-07-01 03:00:00
0.8478124552439501,2021-07-01 03:30:00
1.0182445056038103,2021-07-01 04:00:00
0.9301900861036024,2021-07-01 04:30:00
0.9116538341355932,2021-07-01 05:00:00
0.9379333808345044,2021-07-01 05:30:00
0.9479839524297408,2021-07-01 06:00:00
1.036363218369074,2021-07-01 06:30:00
0.9012677909921384,2021-07-01 07:00:00
,2021-07-01 07:30:00
0.8046665518654703,2021-07-01 08:00:00
1.0696547594683945,2021-07-01 08:30:00
0.6073350432156626,2021-07-01 09:00:00
,2021-07-01 09:30:00
0.5540206322730226,2021-07-01 10:00:00
0.7962914496459378,2021-07-01 10:30:00
0.4823548857234703,2021-07-01 11:00:00
,2021-07-01 11:30:00
0.3993352947982106,2021-07-01 12:00:00
0.3179462651803006,2021-07-01 12:30:00
0.1748129992636174,2021-07-01 13:00:00
0.1872729229308788,2021-07-01 13:30:00
2.4472635009263387e-16,2021-07-01 14:00:00
2.510030978871909e-16,2021-07-01 14:30:00
-0.1204537425016308,2021-07-01 15:00:00
-0.1476476177647064,2021-07-01 15:30:00
,2021-07-01 16:00:00
,2021-07-01 16:30:00
-0.292410036271181,2021-07-01 17:00:00
-0.3347420935138695,2021-07-01 17:30:00
-0.3820047844961695,2021-07-01 18:00:00
-0.3521176164536572,2021-07-01 18:30:00
-0.352482681268796,2021-07-01 19:00:00
-0.2752737164666201,2021-07-01 19:30:00
-0.2222136226731597,2021-07-01 20:00:00
-0.2288238092277741,2021-07-01 20:30:00
-0.154145719966479,2021-07-01 21:00:00
,2021-07-01 21:30:00
-2.843722975127958e-16,2021-07-01 22:00:00
-2.7507396567108977e-16,2021-07-01 22:30:00
0.1730585965557785,2021-07-01 23:00:00
0.1814592216034715,2021-07-01 23:30:00
0.3502134712131284,2021-07-02 00:00:00
0.2806195748923523,2021-07-02 00:30:00
0.4551744277382809,2021-07-02 01:00:00
0.4347364397683572,2021-07-02 01:30:00
0.6602576114361808,2021-07-02 02:00:00
0.5792076586130178,2021-07-02 02:30:00
0.803258269215243,2021-07-02 03:00:00
0.7755340242328622,2021-07-02 03:30:00
0.9664162165476138,2021-07-02 04:00:00
0.7720979100578612,2021-07-02 04:30:00
0.942142200972384,2021-07-02 05:00:00
0.9995877581840548,2021-07-02 05:30:00
1.0565647824063586,2021-07-02 06:00:00
1.0718265932278406,2021-07-02 06:30:00
0.7705075651219961,2021-07-02 07:00:00
0.8647130965130608,2021-07-02 07:30:00
0.9947752528439076,2021-07-02 08:00:00
0.9595727305793904,2021-07-02 08:30:00
0.9754109589388916,2021-07-02 09:00:00
0.8369635468159297,2021-07-02 09:30:00
0.5912130126567154,2021-07-02 10:00:00
0.6722390549584042,2021-07-02 10:30:00
0.5495456302914113,2021-07-02 11:00:00
0.5241924539782523,2021-07-02 11:30:00
0.373445658213077,2021-07-02 12:00:00
0.375011486585771,2021-07-02 12:30:00
0.1671993496821035,2021-07-02 13:00:00
0.1493549196779918,2021-07-02 13:30:00
2.223142178882606e-16,2021-07-02 14:00:00
2.44711606374605e-16,2021-07-02 14:30:00
-0.1363213508658919,2021-07-02 15:00:00
-0.1238077783451649,2021-07-02 15:30:00
-0.2411489153937205,2021-07-02 16:00:00
-0.0192051251123774,2021-07-02 16:30:00
-0.2865957683590245,2021-07-02 17:00:00
-0.4083259256095897,2021-07-02 17:30:00
-0.3692278247645065,2021-07-02 18:00:00
-0.621203597160217,2021-07-02 18:30:00
-0.3004041695953668,2021-07-02 19:00:00
-0.3201049855045116,2021-07-02 19:30:00
-0.2792218888499163,2021-07-02 20:00:00
-0.2531218480555305,2021-07-02 20:30:00
-0.1259373210657226,2021-07-02 21:00:00
-0.1592703272793581,2021-07-02 21:30:00
-2.680302876009633e-16,2021-07-02 22:00:00
-2.822080559850465e-16,2021-07-02 22:30:00
0.1806512454793584,2021-07-02 23:00:00
0.1777422785971749,2021-07-02 23:30:00
0.3495389188227305,2021-07-03 00:00:00
0.2971988950977278,2021-07-03 00:30:00
,2021-07-03 01:00:00
0.4772466547993294,2021-07-03 01:30:00
,2021-07-03 02:00:00
0.6146162256030601,2021-07-03 02:30:00
0.8735131283376569,2021-07-03 03:00:00
0.8604142343520974,2021-07-03 03:30:00
0.8976760453512368,2021-07-03 04:00:00
0.8141043467613989,2021-07-03 04:30:00
0.9958232768872236,2021-07-03 05:00:00
1.107421803516918,2021-07-03 05:30:00
1.1294313789972326,2021-07-03 06:00:00
0.960965098817932,2021-07-03 06:30:00
0.9552867100470872,2021-07-03 07:00:00
0.8055081447880319,2021-07-03 07:30:00
0.7293990061541239,2021-07-03 08:00:00
0.9676265856898292,2021-07-03 08:30:00
,2021-07-03 09:00:00
0.9094644170716056,2021-07-03 09:30:00
0.6861418202319873,2021-07-03 10:00:00
0.7704494633115113,2021-07-03 10:30:00
0.4739244916712676,2021-07-03 11:00:00
0.5388240578642731,2021-07-03 11:30:00
0.4197531583496283,2021-07-03 12:00:00
0.3750062523914918,2021-07-03 12:30:00
0.1548816032887068,2021-07-03 13:00:00
0.191579730416051,2021-07-03 13:30:00
2.3829305687445003e-16,2021-07-03 14:00:00
1.8210921981725424e-16,2021-07-03 14:30:00
-0.772484871216462,2021-07-03 15:00:00
-0.1552073029782986,2021-07-03 15:30:00
-0.2574456025035861,2021-07-03 16:00:00
-0.2493299225432888,2021-07-03 16:30:00
-0.2534549438126543,2021-07-03 17:00:00
-0.3165426316657121,2021-07-03 17:30:00
-0.3375883625675536,2021-07-03 18:00:00
-0.2838277332668388,2021-07-03 18:30:00
-0.3060506315542449,2021-07-03 19:00:00
-0.3053190322239005,2021-07-03 19:30:00
-0.2004392739769733,2021-07-03 20:00:00
-0.2807975698981488,2021-07-03 20:30:00
-0.1206162419621785,2021-07-03 21:00:00
-0.121025582007128,2021-07-03 21:30:00
-3.367139115388948e-16,2021-07-03 22:00:00
-2.911844805128546e-16,2021-07-03 22:30:00
0.1659794598308982,2021-07-03 23:00:00
0.181777551393344,2021-07-03 23:30:00
0.3373150385845654,2021-07-04 00:00:00
0.3077271966318557,2021-07-04 00:30:00
0.4753081144377698,2021-07-04 01:00:00
0.4131843929206877,2021-07-04 01:30:00
0.6816428150860083,2021-07-04 02:00:00
0.6497679985510223,2021-07-04 02:30:00
0.8444195222496775,2021-07-04 03:00:00
-0.678586966796854,2021-07-04 03:30:00
0.7312575932157337,2021-07-04 04:00:00
0.8792346838762688,2021-07-04 04:30:00
0.9206166779446402,2021-07-04 05:00:00
0.9422034068052192,2021-07-04 05:30:00
1.1520892092399175,2021-07-04 06:00:00
0.992313812520038,2021-07-04 06:30:00
-0.764646194506104,2021-07-04 07:00:00
1.135437558589198,2021-07-04 07:30:00
0.8990329290064784,2021-07-04 08:00:00
1.0163185655024922,2021-07-04 08:30:00
0.8327783563321697,2021-07-04 09:00:00
0.8495531156433961,2021-07-04 09:30:00
,2021-07-04 10:00:00
0.7074212499376089,2021-07-04 10:30:00
-0.4943364744146536,2021-07-04 11:00:00
0.4233503591032926,2021-07-04 11:30:00
0.3158668453344376,2021-07-04 12:00:00
0.3506744349399883,2021-07-04 12:30:00
0.149253339008736,2021-07-04 13:00:00
0.1386974481055661,2021-07-04 13:30:00
2.1475110526559622e-16,2021-07-04 14:00:00
2.3849534988966107e-16,2021-07-04 14:30:00
-0.1644995680326736,2021-07-04 15:00:00
-0.1447126568924096,2021-07-04 15:30:00
-0.2433798274557832,2021-07-04 16:00:00
-0.2367350976064497,2021-07-04 16:30:00
-0.3406992281152657,2021-07-04 17:00:00
-0.3014103845355748,2021-07-04 17:30:00
0.487646026717061,2021-07-04 18:00:00
-0.357568340391893,2021-07-04 18:30:00
,2021-07-04 19:00:00
-0.8083610470963627,2021-07-04 19:30:00
-0.2402388409924777,2021-07-04 20:00:00
-0.2165371399253796,2021-07-04 20:30:00
-0.1344821635143598,2021-07-04 21:00:00
-0.1243293317184724,2021-07-04 21:30:00
-2.5570460525844587e-16,2021-07-04 22:00:00
-3.1290492565151127e-16,2021-07-04 22:30:00
0.1731597871149979,2021-07-04 23:00:00
0.1619693457098657,2021-07-04 23:30:00
0.277797572148692,2021-07-05 00:00:00
0.2857441074141141,2021-07-05 00:30:00
0.437225477806109,2021-07-05 01:00:00
0.4734987285316462,2021-07-05 01:30:00
0.6838655433143821,2021-07-05 02:00:00
0.5710542746485777,2021-07-05 02:30:00
0.8385854653446579,2021-07-05 03:00:00
0.7601383224210633,2021-07-05 03:30:00
,2021-07-05 04:00:00
0.94994547757958,2021-07-05 04:30:00
1.067554219324163,2021-07-05 05:00:00
0.8785723001113751,2021-07-05 05:30:00
0.948346977458002,2021-07-05 06:00:00
0.7038272454230246,2021-07-05 06:30:00
1.131567622507528,2021-07-05 07:00:00
,2021-07-05 07:30:00
0.9284816320671292,2021-07-05 08:00:00
1.0486741982884848,2021-07-05 08:30:00
0.7854058304515485,2021-07-05 09:00:00
0.7255268906002981,2021-07-05 09:30:00
0.6511481307833642,2021-07-05 10:00:00
0.5392583485706067,2021-07-05 10:30:00
0.5157237203989437,2021-07-05 11:00:00
0.5919899120965935,2021-07-05 11:30:00
0.3363631921897087,2021-07-05 12:00:00
0.3432692379539737,2021-07-05 12:30:00
,2021-07-05 13:00:00
0.1825853879963979,2021-07-05 13:30:00
2.106668177222433e-16,2021-07-05 14:00:00
1.9475406647087656e-16,2021-07-05 14:30:00
-0.1532261518804353,2021-07-05 15:00:00
-0.1486306195925204,2021-07-05 15:30:00
-0.2169072778248056,2021-07-05 16:00:00
-0.2601849212231542,2021-07-05 16:30:00
-0.331036144956213,2021-07-05 17:00:00
-0.3004560707463356,2021-07-05 17:30:00
-0.3198739037173762,2021-07-05 18:00:00
-0.6743307369897924,2021-07-05 18:30:00
-0.2292148708626831,2021-07-05 19:00:00
-0.2349117295882332,2021-07-05 19:30:00
-0.1785420415280546,2021-07-05 20:00:00
-0.1887238645915996,2021-07-05 20:30:00
-0.1346156253471116,2021-07-05 21:00:00
-0.135769483047977,2021-07-05 21:30:00
-2.706209866005661e-16,2021-07-05 22:00:00
-3.0218071132264076e-16,2021-07-05 22:30:00
0.1414104977895126,2021-07-05 23:00:00
0.171200242873384,2021-07-05 23:30:00
0.3524059378251269,2021-07-06 00:00:00
0.2865312881091679,2021-07-06 00:30:00
0.4647601406355109,2021-07-06 01:00:00
0.4139593520021649,2021-07-06 01:30:00
0.7000393367701124,2021-07-06 02:00:00
0.6575073040612547,2021-07-06 02:30:00
0.6468186961399647,2021-07-06 03:00:00
0.8784393106499677,2021-07-06 03:30:00
0.8102048028198758,2021-07-06 04:00:00
0.9816893562343044,2021-07-06 04:30:00
0.9881391769257756,2021-07-06 05:00:00
1.1190352372204513,2021-07-06 05:30:00
0.8687164673884415,2021-07-06 06:00:00
0.7685598203349282,2021-07-06 06:30:00
1.0056924975915225,2021-07-06 07:00:00
,2021-07-06 07:30:00
0.4706936746355361,2021-07-06 08:00:00
0.8564748789018559,2021-07-06 08:30:00
0.9094558523208042,2021-07-06 09:00:00
0.727549392260468,2021-07-06 09:30:00
0.6411925679598172,2021-07-06 10:00:00
0.6374800707305519,2021-07-06 10:30:00
0.547141245462236,2021-07-06 11:00:00
0.4533057534805474,2021-07-06 11:30:00
0.3980084351426766,2021-07-06 12:00:00
0.3264967535048724,2021-07-06 12:30:00
0.1242988898537487,2021-07-06 13:00:00
0.1615325956635056,2021-07-06 13:30:00
2.497263864965487e-16,2021-07-06 14:00:00
2.2217185151976566e-16,2021-07-06 14:30:00
-0.1342965881571821,2021-07-06 15:00:00
-0.1521997042273882,2021-07-06 15:30:00
-0.2292875370796508,2021-07-06 16:00:00
-0.2492909160822257,2021-07-06 16:30:00
,2021-07-06 17:00:00
-0.3273234404657126,2021-07-06 17:30:00
-0.3527690413907076,2021-07-06 18:00:00
-0.30412730433151,2021-07-06 18:30:00
-0.3502656541487454,2021-07-06 19:00:00
-0.3344945563293611,2021-07-06 19:30:00
-0.2286313285023313,2021-07-06 20:00:00
-0.2053696334859049,2021-07-06 20:30:00
-0.1272386521117202,2021-07-06 21:00:00
-0.1199528504289491,2021-07-06 21:30:00
-2.150631153567767e-16,2021-07-06 22:00:00
-3.0845225235167916e-16,2021-07-06 22:30:00
0.163062284313948,2021-07-06 23:00:00
0.1483198095096586,2021-07-06 23:30:00
,2021-07-07 00:00:00
0.3186471243427777,2021-07-07 00:30:00
0.392353928827488,2021-07-07 01:00:00
0.4410396462040351,2021-07-07 01:30:00
0.5942427254064274,2021-07-07 02:00:00
0.6867791669626966,2021-07-07 02:30:00
