value,timestamp,anomaly
-1.0547639960970066,2021-07-01 00:00:00,False
-1.0053831351776723,2021-07-01 06:00:00,False
-0.9512203899656682,2021-07-01 12:00:00,False
-1.0108840403796222,2021-07-01 18:00:00,False
-1.1001478869884904,2021-07-02 00:00:00,False
-0.9619052340120456,2021-07-02 06:00:00,False
-0.866014528104905,2021-07-02 12:00:00,False
-0.978649234224267,2021-07-02 18:00:00,False
-0.7397585615360412,2021-07-03 00:00:00,False
-0.970508398917076,2021-07-03 06:00:00,False
,2021-07-03 12:00:00,False
-1.07410075492781,2021-07-03 18:00:00,False
-1.012721004288751,2021-07-04 00:00:00,False
-0.978249265864055,2021-07-04 06:00:00,False
-0.8775626845494664,2021-07-04 12:00:00,False
-0.9927284496673788,2021-07-04 18:00:00,False
-0.8727046072792024,2021-07-05 00:00:00,False
-0.8620242739490823,2021-07-05 06:00:00,False
0.3981858329174679,2021-07-05 12:00:00,True
-1.0035160837349646,2021-07-05 18:00:00,False
-0.8781208701214471,2021-07-06 00:00:00,False
-0.9248330852883256,2021-07-06 06:00:00,False
-0.9356727943619868,2021-07-06 12:00:00,False
,2021-07-06 18:00:00,False
-0.7985438578718502,2021-07-07 00:00:00,False
-1.0313154426399491,2021-07-07 06:00:00,False
-0.9032643326245344,2021-07-07 12:00:00,False
-0.9377499438382934,2021-07-07 18:00:00,False
-0.9025756736157544,2021-07-08 00:00:00,False
,2021-07-08 06:00:00,False
-0.9171149957837764,2021-07-08 12:00:00,False
-0.8057866917135782,2021-07-08 18:00:00,False
-0.8651032463657697,2021-07-09 00:00:00,False
-0.9939756181465282,2021-07-09 06:00:00,False
-1.0074271477323145,2021-07-09 12:00:00,False
-0.8393555308080536,2021-07-09 18:00:00,False
-0.8221980457363876,2021-07-10 00:00:00,False
-0.9671996698454371,2021-07-10 06:00:00,False
-0.9076052489469376,2021-07-10 12:00:00,False
-0.9407935712809454,2021-07-10 18:00:00,False
-1.0192503894545877,2021-07-11 00:00:00,False
-0.9716084651002578,2021-07-11 06:00:00,False
-0.8819856614907458,2021-07-11 12:00:00,False
-0.9547256849787074,2021-07-11 18:00:00,False
-0.827263629262173,2021-07-12 00:00:00,False
-0.7885751560510603,2021-07-12 06:00:00,False
-0.8343257200464267,2021-07-12 12:00:00,False
-0.919588332798718,2021-07-12 18:00:00,False
-0.9139747739491132,2021-07-13 00:00:00,False
-0.8885419804324242,2021-07-13 06:00:00,False
-0.8621714765564362,2021-07-13 12:00:00,False
-0.9189762330712944,2021-07-13 18:00:00,False
-0.808114026987672,2021-07-14 00:00:00,False
,2021-07-14 06:00:00,False
-0.9134263463301462,2021-07-14 12:00:00,False
-0.9681402250584976,2021-07-14 18:00:00,False
-0.924240533725551,2021-07-15 00:00:00,False
-0.9897466186435824,2021-07-15 06:00:00,False
,2021-07-15 12:00:00,False
-0.8844486559260755,2021-07-15 18:00:00,False
-0.9514805697539002,2021-07-16 00:00:00,False
-0.8870226230334669,2021-07-16 06:00:00,False
-0.8290964216058093,2021-07-16 12:00:00,False
-0.8732338441721101,2021-07-16 18:00:00,False
-0.8874944016186586,2021-07-17 00:00:00,False
-0.8175208201213613,2021-07-17 06:00:00,False
