value,timestamp
0.9780866277407296,2021-07-01
1.0067715858735649,2021-07-02
1.047271054295008,2021-07-03
,2021-07-04
1.035066871050136,2021-07-05
1.0042299192021622,2021-07-06
0.8150433364754924,2021-07-07
0.9250266127183924,2021-07-08
,2021-07-09
-0.9485740444336256,2021-07-10
0.8890258305295049,2021-07-11
1.2182036097217213,2021-07-12
1.1429061588627136,2021-07-13
0.9742278559194486,2021-07-14
0.8206794461201476,2021-07-15
1.0565681616137217,2021-07-16
0.998666454560072,2021-07-17
1.0404783272830325,2021-07-18
1.0302512399952155,2021-07-19
1.123740344982757,2021-07-20
0.9872151293676812,2021-07-21
0.1637357942492483,2021-07-22
1.0819011277814878,2021-07-23
0.3044185486768387,2021-07-24
1.0502031835128216,2021-07-25
1.0590971796601074,2021-07-26
0.4996867061435455,2021-07-27
0.8833278235357362,2021-07-28
1.1549160382761938,2021-07-29
1.0805615913436053,2021-07-30
0.9310977573187038,2021-07-31
1.006384679456755,2021-08-01
1.0516445978907456,2021-08-02
0.8941901801420313,2021-08-03
1.0780455295484812,2021-08-04
0.8609412799247913,2021-08-05
0.8935122636565958,2021-08-06
1.000253904363556,2021-08-07
1.0279984491920815,2021-08-08
1.0419800555059695,2021-08-09
0.9447136063558196,2021-08-10
0.8599259500505484,2021-08-11
0.960035080674264,2021-08-12
1.1663567847820464,2021-08-13
1.0998830403377189,2021-08-14
1.066883747688846,2021-08-15
0.9574032799623816,2021-08-16
,2021-08-17
1.1478998883634652,2021-08-18
0.7941675748843016,2021-08-19
0.8977183376928717,2021-08-20
0.9517580374032314,2021-08-21
0.921781354494156,2021-08-22
0.9371131734898388,2021-08-23
0.8563694066508969,2021-08-24
0.9465013002354844,2021-08-25
1.2428511944062368,2021-08-26
0.8722175782437865,2021-08-27
0.8227060576675566,2021-08-28
0.9623477804016324,2021-08-29
1.0906752926458645,2021-08-30
0.965841934053699,2021-08-31
1.1064155117103598,2021-09-01
0.9814201182509082,2021-09-02
1.1089429011207368,2021-09-03
1.1175108750841296,2021-09-04
1.0386105126094949,2021-09-05
1.027538012340533,2021-09-06
0.5472729813918293,2021-09-07
1.1115134776826154,2021-09-08
0.8728959490990981,2021-09-09
0.9784083527860412,2021-09-10
,2021-09-11
1.0952756595931918,2021-09-12
0.8273981378657888,2021-09-13
1.0487304846814072,2021-09-14
0.9699839793080244,2021-09-15
0.9158734611278568,2021-09-16
1.0172972090265706,2021-09-17
0.8987330930770585,2021-09-18
0.8714346588595248,2021-09-19
0.8654127138202605,2021-09-20
1.2195765012589423,2021-09-21
1.0386217994857347,2021-09-22
1.0215190062666868,2021-09-23
0.9971337558894487,2021-09-24
1.1006085163526829,2021-09-25
1.0439776466021882,2021-09-26
1.002493568431765,2021-09-27
1.082993789441464,2021-09-28
1.0004007352782187,2021-09-29
0.9387604330533746,2021-09-30
-0.9827182179066666,2021-10-01
-0.9637452178416408,2021-10-02
-1.0307291552304865,2021-10-03
,2021-10-04
-0.9051719208239491,2021-10-05
,2021-10-06
-0.8991527053760572,2021-10-07
-0.942064134942573,2021-10-08
-1.1295008678474985,2021-10-09
-0.9302943763362505,2021-10-10
-1.089114904841756,2021-10-11
-0.8270127490624679,2021-10-12
-0.8928105661111475,2021-10-13
