value,timestamp
-1.0125497397085208,2021-07-01 00:00:00
-1.05435114689344,2021-07-01 08:00:00
-1.117122587646681,2021-07-01 16:00:00
-0.9193818723114048,2021-07-02 00:00:00
-0.9885686871771534,2021-07-02 08:00:00
-1.0914403715750691,2021-07-02 16:00:00
-1.0768050111366156,2021-07-03 00:00:00
-0.9244587063141128,2021-07-03 08:00:00
-1.047811984106216,2021-07-03 16:00:00
-0.9637233919269208,2021-07-04 00:00:00
-1.0787707775857502,2021-07-04 08:00:00
-1.0518418882406966,2021-07-04 16:00:00
-0.5175966250188619,2021-07-05 00:00:00
-0.9823629373048688,2021-07-05 08:00:00
-1.0145215493004427,2021-07-05 16:00:00
-0.7700503488741253,2021-07-06 00:00:00
-0.9188622843508526,2021-07-06 08:00:00
-0.8882550783926533,2021-07-06 16:00:00
-0.901774747925005,2021-07-07 00:00:00
-1.0304565020237115,2021-07-07 08:00:00
-0.9325851063602172,2021-07-07 16:00:00
-0.8926479242754474,2021-07-08 00:00:00
-0.8809512477765712,2021-07-08 08:00:00
-1.070113086513422,2021-07-08 16:00:00
-1.0456817988454876,2021-07-09 00:00:00
-1.00473020985787,2021-07-09 08:00:00
-0.9159475970646084,2021-07-09 16:00:00
-0.8305495888403938,2021-07-10 00:00:00
-0.8765120275869399,2021-07-10 08:00:00
-0.966807922630637,2021-07-10 16:00:00
-0.929710246329301,2021-07-11 00:00:00
-0.9243467226485256,2021-07-11 08:00:00
-0.9456077914484384,2021-07-11 16:00:00
-0.9566116223785304,2021-07-12 00:00:00
-0.8543766889598898,2021-07-12 08:00:00
-0.7595291344451364,2021-07-12 16:00:00
-0.8059517977081679,2021-07-13 00:00:00
,2021-07-13 08:00:00
-0.8628690091231032,2021-07-13 16:00:00
-0.927974626900401,2021-07-14 00:00:00
-0.7847937978482558,2021-07-14 08:00:00
-0.786491158521005,2021-07-14 16:00:00
-0.8756102372689427,2021-07-15 00:00:00
-0.8878290620413186,2021-07-15 08:00:00
-0.8041270167303307,2021-07-15 16:00:00
-0.9009434825449484,2021-07-16 00:00:00
-0.961040425872216,2021-07-16 08:00:00
-0.8312285021700778,2021-07-16 16:00:00
-0.846299302423747,2021-07-17 00:00:00
-0.8694032241352593,2021-07-17 08:00:00
-0.8338579575038774,2021-07-17 16:00:00
-0.8090378333599244,2021-07-18 00:00:00
-0.8171208297320879,2021-07-18 08:00:00
-0.7430934187989732,2021-07-18 16:00:00
-0.8156186685298797,2021-07-19 00:00:00
-0.8750738190721102,2021-07-19 08:00:00
-1.0472495506003447,2021-07-19 16:00:00
-0.835099917278655,2021-07-20 00:00:00
,2021-07-20 08:00:00
-0.8644652054666955,2021-07-20 16:00:00
-0.8624837540589989,2021-07-21 00:00:00
-0.8612546824167189,2021-07-21 08:00:00
-0.7250374294334895,2021-07-21 16:00:00
-0.9189134588603622,2021-07-22 00:00:00
-0.6642339753197535,2021-07-22 08:00:00
