value,timestamp
0.4501158743463678,2021-07-01
-0.3934497622963796,2021-07-02
-0.8530384393614459,2021-07-03
-0.8650143510744146,2021-07-04
0.0143183485734515,2021-07-05
0.8407705799547754,2021-07-06
1.0760681441932,2021-07-07
0.3842289521772202,2021-07-08
-0.4391748134409431,2021-07-09
-0.9092246740201532,2021-07-10
,2021-07-11
0.0120906842414523,2021-07-12
0.7714310846781209,2021-07-13
0.8643131665453493,2021-07-14
0.4189117536676104,2021-07-15
-0.3906742484568728,2021-07-16
-0.9392450524249992,2021-07-17
-0.7325044894104563,2021-07-18
0.0126314577962936,2021-07-19
0.7012656328886331,2021-07-20
0.948415550662305,2021-07-21
0.4308283673573795,2021-07-22
-0.4357075951857252,2021-07-23
-1.023585427136672,2021-07-24
-0.8382515905419021,2021-07-25
0.013453742764899,2021-07-26
-0.2177141132243865,2021-07-27
1.0153432564454103,2021-07-28
0.3413844537790511,2021-07-29
-0.4249527387403394,2021-07-30
-1.0230193813974986,2021-07-31
,2021-08-01
0.0131267722507377,2021-08-02
0.8076793667127592,2021-08-03
0.857523901548064,2021-08-04
0.4661926307993665,2021-08-05
-0.5181734264368729,2021-08-06
-0.9367865151462752,2021-08-07
-0.8486207993141012,2021-08-08
0.0123395212222151,2021-08-09
-0.1098772030701931,2021-08-10
1.0857683208529956,2021-08-11
,2021-08-12
-0.3743899819669867,2021-08-13
-0.8051035392511122,2021-08-14
-0.7953211972118621,2021-08-15
0.0133091670661156,2021-08-16
0.8608646069976912,2021-08-17
1.110434888049694,2021-08-18
0.432120423359602,2021-08-19
-0.3322109166556239,2021-08-20
-0.7629855963205181,2021-08-21
-0.8022798586346956,2021-08-22
0.0125879026409994,2021-08-23
0.8978078060386488,2021-08-24
,2021-08-25
0.4892051842841268,2021-08-26
-0.5889740046244498,2021-08-27
-0.9168251620473916,2021-08-28
-0.6973726425735873,2021-08-29
0.0115056692906007,2021-08-30
0.7912248992249522,2021-08-31
1.0510824048226082,2021-09-01
0.4324160601359846,2021-09-02
-0.4277938184458056,2021-09-03
-1.0099854403805248,2021-09-04
-0.9275265668750836,2021-09-05
0.0121054616734557,2021-09-06
0.7491454988051542,2021-09-07
0.8815136214121437,2021-09-08
0.3199142464632781,2021-09-09
-0.4168458663428904,2021-09-10
-0.9246111020828672,2021-09-11
-0.7754519381857086,2021-09-12
0.0124398709965883,2021-09-13
0.7192130357950081,2021-09-14
1.1601814063589304,2021-09-15
-0.7124235493184834,2021-09-16
-0.4212082059038342,2021-09-17
-0.9599990101272432,2021-09-18
-0.5163386257038072,2021-09-19
0.0147761096095452,2021-09-20
0.7565506504110686,2021-09-21
0.9028428146898524,2021-09-22
0.4765556553652401,2021-09-23
-0.400186534258339,2021-09-24
-1.0978690630333443,2021-09-25
-0.797610485599074,2021-09-26
0.0115870757554798,2021-09-27
0.7671950062445604,2021-09-28
1.1512154379933182,2021-09-29
0.3943982567399533,2021-09-30
-0.871268615722286,2021-10-01
-0.8319932453533812,2021-10-02
-1.1079872512932916,2021-10-03
-0.9569793317206428,2021-10-04
-1.016665201044193,2021-10-05
-1.1978359228526096,2021-10-06
-0.8426124331749855,2021-10-07
-1.1081084614896923,2021-10-08
-1.1593336747677592,2021-10-09
-1.0194901445361508,2021-10-10
-0.9968187023445176,2021-10-11
,2021-10-12
-0.9406960253597996,2021-10-13
-0.9442709620367458,2021-10-14
-0.9964564070304206,2021-10-15
,2021-10-16
-0.935045246271518,2021-10-17
-0.9759751917020282,2021-10-18
-0.8835920703568221,2021-10-19
-0.9986612845433444,2021-10-20
-0.8909745099758389,2021-10-21
-0.9843518442179,2021-10-22
-0.9333827966376652,2021-10-23
-1.022758191862665,2021-10-24
-0.8650084437515739,2021-10-25
-0.964630125020748,2021-10-26
-1.047830775102366,2021-10-27
-1.1864660276047971,2021-10-28
-1.026205071802904,2021-10-29
-0.9531297943126036,2021-10-30
,2021-10-31
-0.9667416953267034,2021-11-01
-0.8330884959819225,2021-11-02
-0.8181570635633713,2021-11-03
-1.1216487520350853,2021-11-04
-1.132645747918075,2021-11-05
-1.0551441486318076,2021-11-06
-1.1217279887631424,2021-11-07
,2021-11-08
-0.9638214867096808,2021-11-09
-1.0133827885953222,2021-11-10
-0.9875448960283204,2021-11-11
-0.91052551815119,2021-11-12
-0.7239008102790601,2021-11-13
-0.9033226281533068,2021-11-14
-1.1136435736677976,2021-11-15
-0.9309803777767244,2021-11-16
-0.9307220901021914,2021-11-17
-0.9336849026238216,2021-11-18
-1.0397060031228833,2021-11-19
-1.0553207168353889,2021-11-20
-0.9047022428409576,2021-11-21
-1.0898752803236358,2021-11-22
-0.8857680724894219,2021-11-23
-1.056609812739972,2021-11-24
