value,timestamp
0.0276366398371779,2021-07-01
-0.9898418068914244,2021-07-02
,2021-07-03
-1.0444306688746725,2021-07-04
-0.7593429224226932,2021-07-05
-0.7852386671497499,2021-07-06
-0.5693739881026997,2021-07-07
-0.8007096475611662,2021-07-08
-0.9364701612933608,2021-07-09
-0.9297296294507448,2021-07-10
,2021-07-11
-0.826802299273093,2021-07-12
,2021-07-13
-0.7312576353626604,2021-07-14
0.0275938881249908,2021-07-15
-0.8257014857436593,2021-07-16
-0.8132931517990638,2021-07-17
-0.8852806793614835,2021-07-18
-0.7755817234925793,2021-07-19
,2021-07-20
-0.5649918127190998,2021-07-21
,2021-07-22
-0.9158903118302808,2021-07-23
-0.9962687799327796,2021-07-24
-0.8566446796343385,2021-07-25
-0.7460011072942366,2021-07-26
-0.6684894885293794,2021-07-27
-0.6339432101799674,2021-07-28
-0.7237288833576996,2021-07-29
-0.9423708149783956,2021-07-30
-0.7778914514845953,2021-07-31
-0.7989735621792464,2021-08-01
-0.7052527910702117,2021-08-02
,2021-08-03
-0.6066996821221988,2021-08-04
-0.5436251640372127,2021-08-05
-0.6717437681897901,2021-08-06
-0.8414911293124491,2021-08-07
0.2201566967318327,2021-08-08
-0.6465276327792537,2021-08-09
-0.5508919569397199,2021-08-10
-0.7186052009388403,2021-08-11
-0.5794847995002866,2021-08-12
-0.6887199634714114,2021-08-13
-0.8955934382953011,2021-08-14
-0.8231616845108458,2021-08-15
-0.706690165570122,2021-08-16
-0.4939214494600875,2021-08-17
-0.542490098922501,2021-08-18
-0.6296946098467162,2021-08-19
-0.7135811378278187,2021-08-20
0.8711399971518301,2021-08-21
-0.7897095159699445,2021-08-22
-0.560707501176025,2021-08-23
-0.4965075591749601,2021-08-24
-0.4093461903280012,2021-08-25
,2021-08-26
-0.6374398630150803,2021-08-27
-0.7318510353489116,2021-08-28
-0.5946410388568376,2021-08-29
,2021-08-30
0.6229297895022727,2021-08-31
-0.4276486349400469,2021-09-01
-0.4167706650482158,2021-09-02
-0.6589427408798323,2021-09-03
-0.8156740087135685,2021-09-04
0.1770251513976364,2021-09-05
-0.5532177921593182,2021-09-06
-0.3708948674556047,2021-09-07
,2021-09-08
-0.3945956242166474,2021-09-09
-0.5972553072971964,2021-09-10
-0.5273607264930086,2021-09-11
-0.5319302489221083,2021-09-12
-0.5435583613595971,2021-09-13
-0.4645497242249646,2021-09-14
-0.3625526361266451,2021-09-15
-0.4168385900252684,2021-09-16
-0.5865904850952196,2021-09-17
-0.6560875367431449,2021-09-18
-0.5761746574573418,2021-09-19
-0.5283072705542057,2021-09-20
-0.3878414916885163,2021-09-21
-0.3223765156328389,2021-09-22
-0.405294574996094,2021-09-23
-0.6125916248231933,2021-09-24
-0.5929270731037365,2021-09-25
-0.6282623739363336,2021-09-26
-0.4098318020788303,2021-09-27
-0.3518168160644502,2021-09-28
-0.3053184008410145,2021-09-29
-0.4181595475419372,2021-09-30
-0.601524507036741,2021-10-01
-0.741976188678456,2021-10-02
-0.60035028738801,2021-10-03
-0.4700349546523784,2021-10-04
-0.4464502144492221,2021-10-05
-0.3796848418656627,2021-10-06
-0.0841431748237393,2021-10-07
-0.4940036627349614,2021-10-08
-0.6253715720772026,2021-10-09
-0.7267216971626308,2021-10-10
0.1814039577226185,2021-10-11
-0.3237167671538169,2021-10-12
-0.3809592864516427,2021-10-13
-0.4020731733335355,2021-10-14
-0.5735221417676175,2021-10-15
-0.5459610269481217,2021-10-16
-0.5774247324732229,2021-10-17
-0.4936386556352545,2021-10-18
-0.3598103708947073,2021-10-19
-0.2977434043099241,2021-10-20
-0.3755290431497118,2021-10-21
-0.5490386487253934,2021-10-22
-0.5371808108186072,2021-10-23
-0.6398008349851094,2021-10-24
-0.3418506040657127,2021-10-25
-0.3604681813886311,2021-10-26
-0.3223963203324132,2021-10-27
-0.3962362272465504,2021-10-28
-0.4560252190379015,2021-10-29
-0.4775441313077408,2021-10-30
-0.493220416390958,2021-10-31
-0.4510367275864226,2021-11-01
-0.3131228720266706,2021-11-02
-0.2583995182168297,2021-11-03
-0.3401433323807563,2021-11-04
-0.4743157007794986,2021-11-05
-0.5326119418031604,2021-11-06
-0.5290794489361278,2021-11-07
-0.3624720706068695,2021-11-08
-0.2507514302246721,2021-11-09
-0.2433810282039187,2021-11-10
-0.3271274559975298,2021-11-11
-0.3697469874224661,2021-11-12
-0.5491635450759876,2021-11-13
-0.4579155354698056,2021-11-14
